ID Candidato,PI,12,Nota Candidatura,Curso 1,,Curso 2,,Curso 3,,Curso 4,,Curso 5,
382,17.1,18.2,17.65,1000,9397,502,8067,300,9196,1105,9104,1518,9125
383,16.2,12.9,14.55,7020,9500,3055,9726,1502,9070,1000,9123,,
384,16.2,11.3,13.75,903,9116,1508,9791,3153,9993,300,9146,,
385,17.9,15.1,16.5,3118,9109,1104,9081,1203,L209,,,,
386,16.2,13.2,14.7,1502,L010,7220,8149,902,9240,,,,
387,16.5,13.9,15.2,3131,9563,300,9123,1000,9229,505,8393,3041,9752
388,12.8,20,16.4,1504,9078,3053,9111,,,,,,
389,12.6,18.5,15.55,6800,9119,1000,8494,400,9020,,,,
390,15.1,17.9,16.5,1000,L188,3102,9991,506,9548,,,,
391,17.1,20,18.55,6800,9927,3138,8398,1000,L221,,,,
392,11,19.3,15.15,1504,8358,3164,9664,,,,,,
393,13.9,18.8,16.35,1000,9499,3103,L127,1518,9455,1109,9219,1504,9078
394,16,15.3,15.65,3113,9222,3031,9242,3065,9895,1103,L227,,
395,17.7,13.9,15.8,7030,9500,300,L209,1105,9099,1000,L215,,
396,10.4,13.6,12,3082,9173,3031,8015,7092,9500,,,,
397,14.9,17.1,16,3014,L135,3063,9801,,,,,,
398,14.3,17,15.65,3102,9112,1203,L253,902,9917,,,,
399,20,17.8,18.9,1503,9113,1504,8358,7001,9500,,,,
400,14.7,18.5,16.6,3131,9807,1111,9707,1502,L010,1518,L221,300,9113
401,16.1,16.1,16.1,400,9740,903,9119,3011,9140,,,,
402,14.7,13.9,14.3,1517,9081,3105,9087,,,,,,
403,17.7,13.6,15.65,1104,9081,300,9223,6800,8366,,,,
404,14.7,18.9,16.8,3043,L069,3182,9994,3181,9084,1510,9068,,
405,16.6,16.5,16.55,300,9096,3042,9853,,,,,,
406,17.2,19.5,18.35,1501,9071,1107,L251,1204,9015,6800,9081,7075,9500
407,15.7,11.2,13.45,3134,9870,3118,9108,3117,8015,,,,
408,16.9,13.5,15.2,3051,L093,6810,L278,,,,,,
409,18.9,14.5,16.7,1104,9081,1510,9841,,,,,,
410,17.6,15.1,16.35,3103,9457,604,9147,5402,9070,604,9147,3043,L069
411,14.3,17.2,15.75,300,9194,6810,L282,,,,,,
412,15.3,18.2,16.75,1107,9143,3153,9628,1504,8358,,,,
413,15.7,15.6,15.65,501,9119,1000,9019,6800,9119,3242,9112,,
414,17.3,14.4,15.85,1102,9257,505,9135,501,9089,3143,9498,,
415,18,17.4,17.7,400,9494,1504,8358,1502,9790,,,,
416,18.1,18,18.05,3135,9119,3135,9117,1518,L162,,,,
417,16.4,15.8,16.1,1104,9147,1503,9212,3091,9563,,,,
418,18.1,18,18.05,1502,9070,3123,9130,501,9257,7001,9500,,
419,17.6,14.1,15.85,1504,8358,3063,9186,3134,9009,,,,
420,17.1,17.2,17.15,1309,9011,1519,9104,501,9113,902,9020,,
421,15.9,18.2,17.05,3063,9801,3081,9070,1000,L112,1105,9125,,
422,16.6,15.8,16.2,1107,9143,501,9119,,,,,,
423,17.2,18.3,17.75,1518,L162,1103,L227,3081,9023,,,,
424,18.4,15.2,16.8,3134,9866,1000,9219,3182,9109,1515,9087,,
425,17,14.2,15.6,300,9147,1201,9086,,,,,,
426,17.4,17.3,17.35,3011,9205,501,9119,1109,9219,,,,
427,14.8,13.4,14.1,1505,9494,1000,9379,1114,9066,903,L231,,
428,17.9,15.2,16.55,501,9455,400,9147,,,,,,
429,15.3,16.4,15.85,1105,9125,300,L209,903,L231,,,,
430,17.1,18.2,17.65,507,9238,1506,9181,6800,9157,300,9252,,
431,15,13.9,14.45,7230,8143,1506,9133,3053,9111,,,,
432,14.3,18.2,16.25,3102,9123,7220,8152,7210,9549,,,,
433,16.7,16.1,16.4,3034,9173,3033,9873,3135,9117,3142,9084,,
434,15,15.6,15.3,7002,9500,3103,9457,501,L192,501,9223,602,9015
435,18.9,20,19.45,501,9448,1503,L214,1516,9448,902,9917,,
436,17.4,16.1,16.75,1107,L251,3131,9084,1204,9554,501,9113,7110,9177
437,17,15.9,16.45,1000,9141,7230,8138,400,9139,,,,
438,16.5,14.2,15.35,1105,9125,6800,9119,1000,L229,,,,
439,16.9,14.1,15.5,7001,9500,300,9015,1204,9707,,,,
440,18.9,18.2,18.55,3011,9888,3118,L085,1105,9540,3043,9125,903,9104
441,17.9,14.9,16.4,504,9494,604,9240,,,,,,
442,13.8,15.7,14.75,1107,9240,1506,8413,901,9554,400,9089,,
443,16.3,15.4,15.85,1518,9099,1516,8364,300,9194,,,,
444,15.4,13.7,14.55,3063,9722,1105,L209,903,9119,,,,
445,15.3,14.3,14.8,3135,9110,1000,L215,,,,,,
446,13.9,14,13.95,1518,L221,3113,9231,3135,9119,1516,8364,,
447,15.1,18.1,16.6,6800,8109,3051,L093,,,,,,
448,14.8,16.8,15.8,1508,9791,7110,9183,1506,9204,3061,9016,,
449,15,20,17.5,3063,9061,1203,L209,,,,,,
450,15.4,13.2,14.3,1503,9113,1514,8411,502,8067,,,,
451,16.9,16.9,16.9,1202,9204,3121,9084,1104,9081,,,,
452,17.3,18.9,18.1,3134,9053,1518,9345,3063,9722,,,,
453,16.2,16.7,16.45,1517,9210,1109,9026,,,,,,
454,12.8,18.1,15.45,602,9818,3062,9254,1105,L209,3142,L179,,
455,17,16.4,16.7,3153,8111,3139,9921,300,9252,3134,9053,3121,9084
456,16.9,18.3,17.6,3135,9110,901,9554,,,,,,
457,14.8,17.6,16.2,1516,8363,1518,L162,1000,L188,,,,
458,15.9,18.5,17.2,7005,9500,604,8251,604,9853,,,,
459,16.2,16.9,16.55,1516,8109,3135,9117,7015,9500,3135,8316,,
460,13.6,16.6,15.1,3181,9084,3135,9119,,,,,,
461,16.7,16.6,16.65,3131,9807,1506,9914,,,,,,
462,11.9,14.1,13,1510,9162,902,9020,1103,8258,604,9240,,
463,14.7,16.7,15.7,3122,9119,3065,9058,1506,L097,,,,
464,19,15,17,1518,L209,1503,9119,3181,9853,3118,9109,503,9240
465,14.2,18.2,16.2,1201,9086,501,9104,605,9707,3165,9731,,
466,14.8,16.7,15.75,501,9011,3153,9993,1502,9072,1502,8399,,
467,18.8,18.7,18.75,1504,8358,3031,9990,,,,,,
468,17,14.8,15.9,300,9252,5402,9070,,,,,,
469,10,15.5,12.75,7220,L067,3118,9455,,,,,,
470,19.9,16.2,18.05,3164,8516,3102,9112,,,,,,
471,17.8,15.2,16.5,1101,9554,3142,L179,3062,9675,,,,
472,18.8,16.7,17.75,1503,L204,603,9243,1507,9554,,,,
473,15.2,14.3,14.75,300,9104,3051,9085,1507,9554,,,,
474,18.9,13.7,16.3,7110,9163,604,9229,1103,8258,,,,
475,14.7,17.1,15.9,1501,9071,1000,9123,1202,9005,,,,
476,14.2,17.1,15.65,3081,8337,1518,9345,7220,9861,,,,
477,14.1,14.8,14.45,3103,9457,1202,9803,6810,L282,911,9078,,
478,13.9,17.8,15.85,903,8036,7110,9163,3113,9222,,,,
479,16.4,15.6,16,505,L109,1201,9752,1000,9817,,,,
480,16.1,18.1,17.1,903,L231,300,9002,,,,,,
481,15.2,15.2,15.2,7110,9217,3135,9936,903,L167,,,,
482,16.9,13.9,15.4,3134,9053,3082,9173,400,9494,3055,L158,,
483,17,15.9,16.45,3083,L269,1505,9494,3112,L134,6810,L282,1204,9554
484,13,14.6,13.8,1202,9081,3053,9111,7230,L068,1503,9141,,
485,18.2,20,19.1,3064,L155,1000,L218,3103,9457,,,,
486,16.8,13.5,15.15,1103,9385,6810,L278,605,L256,3064,9123,3012,8405
487,15.2,14.2,14.7,3121,9853,7035,L068,3181,9347,1507,9554,,
488,14.6,13.8,14.2,904,9081,3182,9254,3141,L259,,,,
489,14.9,15.8,15.35,903,L231,3064,9540,501,9104,,,,
490,14.4,15.4,14.9,1110,9708,508,9707,,,,,,
491,14.6,14.5,14.55,1518,9099,3118,9123,3117,L035,,,,
492,17.5,15,16.25,1503,L214,3163,9148,1105,9123,1108,9813,508,9707
493,14.6,20,17.3,1516,9448,1506,9133,7055,9500,902,9020,,
494,15.5,16.4,15.95,3042,9082,3143,9152,1516,9448,1517,A006,1000,9098
495,15.6,19.8,17.7,1517,9081,1306,9219,1103,8258,3131,8264,,
496,14,14.9,14.45,7001,9500,1507,9554,,,,,,
497,17,15.9,16.45,1506,9181,1105,9099,1516,9448,3031,9869,,
498,16.9,17.3,17.1,300,9146,3101,8014,1105,L209,,,,
499,15.9,15.4,15.65,6800,9156,903,9089,3081,9070,505,9143,,
500,17.1,17.4,17.25,1518,L162,1501,9071,3151,9054,1517,9210,,
501,14.9,19,16.95,1000,8183,3054,9254,501,L209,,,,
502,16.5,15.6,16.05,3063,9801,507,9026,7210,9861,,,,
503,14.2,19.2,16.7,1503,L214,300,9252,3118,9108,1504,9078,,
504,17.5,15.3,16.4,1105,L209,1502,9072,1105,L209,506,9548,,
505,16.3,12.4,14.35,901,9554,1519,9104,3123,9003,602,9760,902,9006
506,15.7,12.2,13.95,1503,9113,1105,L236,300,9002,1517,9081,903,9209
507,15.3,14.2,14.75,903,8036,3023,9152,3163,9123,7230,8138,,
508,15,15.7,15.35,6800,L030,3043,9125,,,,,,
509,15.4,14.9,15.15,3102,9112,3091,9853,3112,9853,,,,
510,16.6,18.7,17.65,3064,9123,1506,9181,903,L167,,,,
511,15.1,17.5,16.3,3181,9850,1518,9121,1516,8014,,,,
512,16.8,18.8,17.8,300,L217,508,9707,300,L202,,,,
513,15.2,15.3,15.25,3151,9633,1101,9554,3138,9045,3122,L033,3242,9644
514,16.9,16.7,16.8,1517,9210,3182,9254,1105,9104,3011,8005,,
515,17,16.6,16.8,506,9548,911,9078,1103,8258,,,,
516,14,14.4,14.2,203,9540,1202,9219,1518,9455,1104,9081,3062,9853
517,16.7,15.8,16.25,602,9752,903,9348,6810,L282,,,,
518,17.1,15.3,16.2,1114,9066,1517,A006,1000,9113,,,,
519,13.6,18.2,15.9,1518,9121,902,9006,1000,9229,505,9773,,
520,14.3,17.5,15.9,503,9240,1000,9098,7220,L066,3011,8005,,
521,18.6,15.1,16.85,1515,9099,6800,8366,903,9123,1502,9070,,
522,17.3,13.9,15.6,1105,9125,3011,9140,3163,9123,1501,G008,,
523,14.6,19.8,17.2,1202,9147,300,9196,7220,9861,604,9081,,
524,16.2,16.5,16.35,3141,L003,1501,9071,,,,,,
525,18.4,15.7,17.05,3118,9109,506,9548,7015,9504,3101,9492,,
526,16,15.1,15.55,3134,9867,1101,9554,3135,9455,501,9119,,
527,17,12.6,14.8,3134,9866,1203,L253,1105,9123,,,,
528,16.3,13.9,15.1,140,L121,3131,9807,,,,,,
529,17.4,16,16.7,1501,9071,1502,9790,3064,9105,1501,9257,5402,9007
530,17.4,15.7,16.55,3145,9730,903,9123,1508,9791,3155,9500,,
531,13.6,15.3,14.45,605,L256,3117,9058,7065,9500,3063,9801,,
532,15.6,15.6,15.6,3101,9797,901,9554,7020,L068,,,,
533,16.5,15.6,16.05,7020,9504,1000,L218,,,,,,
534,14.6,14.1,14.35,7110,9163,1506,9182,1514,9143,1501,G008,3164,8464
535,15.5,16.4,15.95,3182,9123,1516,9448,3112,9005,,,,
536,15.7,13,14.35,3153,9157,605,L256,1502,9070,1107,L251,,
537,15.4,13.1,14.25,1502,9790,1503,9223,400,9205,,,,
538,17.6,20,18.8,3091,9563,6810,L278,1107,9204,1103,9011,,
539,18.8,16.5,17.65,3134,L070,1204,9707,1517,9147,3081,9563,1506,9182
540,16.4,16.7,16.55,7055,9556,1506,9204,,,,,,
541,16.2,16,16.1,1101,9554,1503,9381,1000,9078,3134,9058,,
542,16.7,11.8,14.25,400,9225,1000,9056,6800,9189,,,,
543,15.4,15.9,15.65,3135,9110,1518,9257,3103,9243,,,,
544,16,15.5,15.75,3014,L135,3135,9125,1504,8358,3051,L093,3331,L071
545,15.1,19.7,17.4,3082,9148,1203,L209,1506,9133,1516,9157,,
546,16.9,15.3,16.1,3151,9054,3181,9853,400,9048,,,,
547,17.7,14.8,16.25,3131,9084,1000,9113,,,,,,
548,17.1,16.9,17,508,9707,3242,L186,1000,9078,1504,9078,,
549,13.4,16.1,14.75,3082,9173,1000,9012,400,9740,1516,8109,,
550,20,14.6,17.3,902,8109,160,8083,5402,9070,1518,L162,1000,9056
551,16.5,16.9,16.7,902,9252,3135,9119,1516,9002,903,L231,3134,9227
552,16.1,17.3,16.7,3135,9117,501,9099,602,9209,206,9351,3062,8093
553,14.2,16.7,15.45,1204,9554,7075,9500,1107,L251,,,,
554,19.4,15.4,17.4,1103,9385,1107,L251,7230,9861,502,8067,501,9146
555,14.8,18.3,16.55,1105,9540,1000,9019,3092,9147,,,,
556,16.7,18.1,17.4,1513,L040,3102,9147,6800,8109,,,,
557,16.6,14.9,15.75,906,9155,3145,9763,1105,L209,1103,9385,,
558,16.5,15.2,15.85,7210,8149,1308,9853,1000,9223,,,,
559,12.3,15.3,13.8,400,9025,6810,L276,903,L231,,,,
560,11.7,14,12.85,400,8184,3242,9112,901,9554,3113,9010,1000,9146
561,13.7,16.8,15.25,3063,9801,1306,9196,3134,9058,300,9016,,
562,14.3,15.6,14.95,904,9081,902,9240,1102,9257,,,,
563,16.6,12,14.3,7210,L067,501,L192,1000,9113,300,9069,,
564,16.2,17.7,16.95,506,9548,3082,9205,3117,9147,3054,L021,,
565,13.3,14.3,13.8,505,9773,7002,9500,6810,L282,1503,9011,,
566,13.4,19.4,16.4,1000,9813,508,9707,1503,L096,3031,8402,,
567,18.1,16.7,17.4,505,9773,7220,8149,400,9707,,,,
568,18,18.4,18.2,1104,9081,1203,9113,3055,9725,904,9081,,
569,19.9,16.4,18.15,6800,9189,3164,9664,,,,,,
570,16.6,17,16.8,3134,9043,400,9835,1107,9006,1306,L150,,
571,13.8,19.9,16.85,3103,8525,7110,9076,,,,,,
572,16.2,15.7,15.95,1000,9056,602,9003,1000,9853,,,,
573,16.1,14.8,15.45,3102,9205,505,9006,,,,,,
574,13.4,15.9,14.65,1515,9011,7210,L068,6810,L282,,,,
575,15.2,13.8,14.5,300,9119,1518,L162,1000,9455,6800,9119,,
576,15.7,17.8,16.75,300,9104,3242,9119,501,8408,,,,
577,18.8,17.3,18.05,501,9146,904,9081,3242,L186,,,,
578,14.7,15.5,15.1,1113,9548,3118,9123,507,9026,,,,
579,15.9,16.7,16.3,1109,9219,7002,9500,,,,,,
580,13.3,13.1,13.2,1506,9181,3042,9082,3092,9128,1107,L251,,
581,16.9,14.6,15.75,3331,L071,3034,9173,3134,9227,501,9223,,
582,12.7,18.1,15.4,1103,9011,1109,9026,6810,L274,7210,L067,,
583,12.3,17.3,14.8,3055,L158,906,9155,1518,9121,3062,9675,,
584,17.4,20,18.7,1000,9785,3105,9087,903,8036,1507,9554,1202,9081
585,13.3,14.4,13.85,1518,9257,3131,9807,7080,9500,3135,8316,,
586,16.5,14.9,15.7,400,9015,505,9143,1109,9219,,,,
587,13.6,16.7,15.15,3242,9112,300,L223,7110,9163,7035,L068,602,L090
588,17.5,16.3,16.9,501,9223,3142,L179,3118,9121,,,,
589,15.4,17.2,16.3,3143,9156,1202,9204,3102,9205,1506,8413,,
590,19,16.3,17.65,1308,9081,300,9252,3023,8437,400,9240,1519,9104
591,16.1,13.8,14.95,503,9229,3102,9119,3083,9089,3102,9123,,
592,17.1,14.4,15.75,3041,9752,1506,8104,1204,9554,3182,9152,,
593,15.8,16.3,16.05,3134,9058,3062,9668,7210,L068,3105,8514,,
594,15.6,16.2,15.9,1103,8258,1000,9195,3134,9870,,,,
595,15.2,17.9,16.55,3135,9110,602,9818,3105,L131,1506,9917,400,9139
596,16.3,14.7,15.5,1503,9119,502,8067,3121,9254,1107,9204,,
597,16.5,16.5,16.5,3135,9125,604,9081,3135,9119,503,9240,,
598,16,13.9,14.95,1000,L188,1506,9204,,,,,,
599,16.8,16.2,16.5,1516,8363,3012,L194,,,,,,
600,19.8,15.2,17.5,3118,9121,3138,L091,3135,9119,,,,
601,15.9,14.8,15.35,1105,L236,7220,L067,300,L217,300,9012,3182,9109
602,15.6,19,17.3,7220,8149,3014,L135,1103,9011,3054,9254,,
603,14.8,16.5,15.65,1000,9455,1107,L251,602,9104,3055,9725,,
604,17.4,17.2,17.3,3122,L033,906,L188,7230,9890,1503,L214,,
605,15.5,17.5,16.5,1000,9813,3063,9152,3117,9242,1510,9707,,
606,13.9,16.9,15.4,7110,9163,903,9209,,,,,,
607,16.1,16.1,16.1,604,9219,400,9813,3042,L175,203,9210,,
608,13.3,13.2,13.25,170,9081,3117,8015,7105,9745,,,,
609,15.4,15.9,15.65,150,9181,3033,9074,3117,9058,,,,
610,19.1,20,19.55,400,9020,3062,L095,1516,8364,3164,8516,1518,L221
611,10.7,16.1,13.4,300,9012,903,9348,7001,9500,,,,
612,18.6,17.9,18.25,906,L188,300,9069,3031,8402,1000,9381,1105,L236
613,15.8,15.8,15.8,1101,9554,6800,8014,,,,,,
614,19.5,14.3,16.9,3083,9089,502,8067,906,9155,,,,
615,14.6,14,14.3,300,9204,904,9081,1103,L227,3042,9084,,
616,12,16.9,14.45,300,9015,901,9554,1506,9135,505,9773,1110,9847
617,19.3,15.2,17.25,6800,9119,3154,9090,1510,9841,903,9123,,
618,18.2,19.9,19.05,1506,9139,505,9773,170,9254,,,,
619,12.5,16.3,14.4,1204,9554,902,9917,503,9240,1518,L239,,
620,14.1,14.7,14.4,1504,8358,1103,L227,903,9126,,,,
621,16.3,16.5,16.4,6800,L030,3102,9886,,,,,,
622,16.7,17.4,17.05,7015,L068,300,9119,7210,8141,,,,
623,16,13.4,14.7,1514,8411,502,9078,3118,L117,,,,
624,13.9,17.8,15.85,3103,9457,7001,9500,400,9075,,,,
625,16.6,16.4,16.5,1107,L251,7110,9076,300,L221,3034,9173,3162,9473
626,15.1,16.2,15.65,150,9219,3102,9242,902,9020,,,,
627,13.2,18.2,15.7,3061,L178,150,L041,1109,9026,3122,9119,3105,L131
628,16.1,17.5,16.8,903,9123,7220,L067,1202,9005,,,,
629,16.3,15,15.65,903,9015,3118,9121,1503,9141,3117,8015,3135,9119
630,17.5,13.4,15.45,1506,9182,3121,9084,1517,A013,3063,9061,,
631,18.9,10.2,14.55,1320,9500,3011,8005,400,9015,1503,9141,,
632,15.3,20,17.65,1306,9069,1000,9113,,,,,,
633,14.7,17.2,15.95,7015,8149,300,9212,,,,,,
634,15.1,14.2,14.65,1517,A013,3123,9130,,,,,,
635,14.3,19.4,16.85,1202,9147,1518,9345,,,,,,
636,17.4,19.6,18.5,3033,9873,1000,9223,1000,9397,170,9081,,
637,15.9,13.4,14.65,1105,L209,203,9016,7035,L068,3011,9205,1506,9139
638,17.3,16.8,17.05,507,9026,1308,9081,300,L202,,,,
639,14.9,20,17.45,1508,9791,903,9348,1321,9076,1105,9540,,
640,15.3,14,14.65,3135,9123,6800,L030,501,9448,3091,9853,7035,L068
641,15.6,14.6,15.1,3155,9504,3081,9023,1503,9381,,,,
642,16.2,19.2,17.7,3131,9807,1503,9141,3182,9152,,,,
643,18.7,15.5,17.1,903,9116,7020,9504,1518,L209,,,,
644,16.3,16.3,16.3,1000,L215,6800,9189,6800,9189,,,,
645,17.6,16.9,17.25,400,9740,3113,9231,1519,9098,300,9455,3063,9061
646,15.5,18.4,16.95,3095,L061,504,9494,1000,L112,,,,
647,18.6,16.5,17.55,7040,9549,3064,9105,1000,9113,6800,9119,,
648,13.6,15,14.3,504,9832,901,9554,1000,9127,501,8408,3063,9801
649,14.4,13.4,13.9,7002,9500,3163,9254,7001,9500,3063,8519,1513,L040
650,17.2,14.5,15.85,3033,9074,3102,9648,3134,L070,,,,
651,13.5,15.1,14.3,1514,9143,1105,9104,3105,L131,,,,
652,13.8,12.9,13.35,903,9126,505,9182,3102,9123,3051,9003,,
653,16.8,16.6,16.7,1105,9104,1103,9011,1107,9182,1202,9005,1503,9015
654,14.1,19.7,16.9,7110,9177,7110,9163,1516,8111,,,,
655,18.7,14.4,16.55,300,L217,1518,9345,7020,L066,400,9494,,
656,14,15.4,14.7,1000,9195,7035,8149,506,9813,,,,
657,17.5,16.9,17.2,300,9002,7075,9500,,,,,,
658,17.7,17,17.35,7220,L066,3143,9152,1518,9125,3092,9056,,
659,16.2,14.9,15.55,1108,9813,1518,L221,,,,,,
660,18.1,17.5,17.8,3118,9121,3083,9089,203,9003,6800,8109,1505,9494
661,16.1,17.3,16.7,501,9448,1504,9078,,,,,,
662,15.2,18.3,16.75,1000,9056,3043,9125,3031,9994,,,,
663,16.6,11.8,14.2,506,9548,1105,9125,6800,9257,904,9081,,
664,13.5,13.3,13.4,3063,8519,1105,9099,505,9135,3012,L140,,
665,15.6,16.5,16.05,902,9145,3031,9140,,,,,,
666,15.8,19.2,17.5,400,9240,3013,9500,7080,9500,,,,
667,15.6,19.7,17.65,300,9209,1518,L162,,,,,,
668,17.5,15.4,16.45,1519,9104,7002,9500,1506,9133,,,,
669,13.2,18.2,15.7,7040,9500,3134,9053,902,9182,904,9081,,
670,13.8,16.7,15.25,1000,9098,7230,9890,3043,L069,,,,
671,17.6,19.7,18.65,501,9113,3153,8111,901,9554,,,,
672,13.9,16.2,15.05,7045,9504,400,9112,,,,,,
673,18.3,14.3,16.3,1514,8411,6800,9448,1114,9066,400,9075,506,9548
674,17,18.9,17.95,3135,9119,3163,9087,3087,9254,,,,
675,19.5,16.1,17.8,7230,L067,3102,9648,1516,9157,1000,9257,1502,9072
676,16.1,14,15.05,400,9351,1202,9204,3134,9053,,,,
677,14.3,16.1,15.2,904,9081,3012,8405,3112,8307,3112,L134,,
678,14.7,14.6,14.65,1203,9113,1501,9071,1202,9023,1109,9219,,
679,16,15.1,15.55,6800,9098,160,9185,,,,,,
680,19.4,14.4,16.9,1518,9096,1110,9708,1203,9123,,,,
681,19.6,14.7,17.15,3105,9254,506,9548,3151,9633,502,9078,,
682,13.8,15.5,14.65,3135,9117,6800,9119,1000,9113,3042,9853,,
683,19.2,14.8,17,1202,9803,1504,8358,1103,L227,1508,9791,,
684,14.3,18.1,16.2,3135,9119,1503,9015,,,,,,
685,16.3,14.6,15.45,1000,9853,1105,9123,3091,L034,3033,L260,903,L167
686,17.4,10,13.7,1103,9011,1111,9707,1000,L215,3152,9862,,
687,15.7,14.8,15.25,505,L109,504,9494,904,9081,7015,L068,3186,9179
688,18.3,17.8,18.05,901,9554,902,9240,1103,9141,3092,9855,,
689,17,13.3,15.15,203,9016,1504,8358,1321,9076,1107,L251,,
690,16.1,16,16.05,1105,9099,6800,9019,,,,,,
691,16.7,12.9,14.8,1517,A013,3138,9045,1518,9345,1506,L097,,
692,17.7,16,16.85,1000,L188,1103,8258,3102,9147,3118,9121,,
693,16.9,15.3,16.1,3134,9205,3151,9853,502,9078,,,,
694,16.2,15,15.6,1518,9123,1107,9181,1105,L209,,,,
695,16.6,13.4,15,1518,L162,604,L173,1501,9069,,,,
696,15.3,16.4,15.85,400,9813,7020,L067,504,9494,507,9219,902,9040
697,17.4,15.7,16.55,3151,9563,903,9455,1504,8358,1000,9397,1502,L010
698,15.1,15.7,15.4,1103,L227,3135,9119,,,,,,
699,15,16.7,15.85,3101,8476,3117,9889,1510,9162,3045,9213,,
700,17.1,10.6,13.85,3105,9178,3118,9089,3045,9213,3135,L089,3023,9119
701,14.2,16.9,15.55,1105,9096,1519,9098,3092,9157,3055,9726,3163,9148
702,16.4,14.7,15.55,903,9116,505,9779,7015,9504,,,,
703,17.1,15.4,16.25,1000,9813,3113,9010,505,9773,,,,
704,16,18.9,17.45,1502,L010,1108,9813,,,,,,
705,19.1,15.7,17.4,7005,9500,1202,9803,1000,9134,3101,L099,1504,8358
706,20,11.1,15.55,3034,8341,300,L202,1517,A013,,,,
707,15.6,18.4,17,3143,9185,7001,9500,501,L285,7110,9163,,
708,20,20,20,1503,L096,400,9740,,,,,,
709,12.1,15.4,13.75,1518,9096,1000,9012,507,9219,400,9835,,
710,18.5,14.7,16.6,400,9139,1000,9785,1504,8358,,,,
711,15.4,18.9,17.15,3117,9058,1202,9803,604,9081,7005,9500,,
712,16.8,16.4,16.6,1000,9785,7001,9500,3135,9125,7230,L068,,
713,16.1,17,16.55,1000,9012,3062,9894,1518,9455,,,,
714,14.8,16.4,15.6,1000,9257,1103,L227,1107,L251,906,8259,,
715,17.4,16.1,16.75,501,9119,3141,8419,1107,9192,,,,
716,15.6,15.7,15.65,904,9081,3031,9140,1502,9754,3063,8029,,
717,15.7,13.5,14.6,3023,9242,1502,9072,1202,9147,3045,9213,,
718,10.3,14.5,12.4,1502,L010,3095,9173,,,,,,
719,16.2,14.5,15.35,1104,9081,7001,9500,1000,L229,,,,
720,17.6,15.4,16.5,300,9119,504,9819,6810,L282,1504,8358,,
721,19.6,14.7,17.15,903,L231,1516,8363,6800,9098,,,,
722,13.4,13.1,13.25,602,9015,1510,9841,,,,,,
723,14.1,16.4,15.25,1510,9841,1518,9345,,,,,,
724,12.9,15.5,14.2,3134,8005,3031,8402,501,9455,,,,
725,17.9,15.9,16.9,3134,9053,1110,9708,3092,9205,203,9210,,
726,13.8,13.2,13.5,505,9143,3117,9870,,,,,,
727,15.8,16.2,16,505,9135,1000,9056,,,,,,
728,16.5,15.6,16.05,3082,9205,501,L192,7015,L068,,,,
729,14.8,12.4,13.6,903,9348,3082,9173,400,9351,,,,
730,14.2,12.3,13.25,3182,9123,7015,9500,6800,9219,,,,
731,14.1,13.6,13.85,1104,9081,1204,9540,,,,,,
732,17.1,15.3,16.2,1518,L162,3064,9119,,,,,,
733,13.5,15.5,14.5,605,L256,1519,9098,507,9026,,,,
734,14.8,15.5,15.15,1518,L221,906,L188,,,,,,
735,15.7,11.1,13.4,1000,9113,300,L187,3131,L272,1000,9113,1517,9081
736,14.9,16.7,15.8,1107,L251,1510,9162,1107,9197,,,,
737,14.9,17.9,16.4,501,9455,901,9554,1510,9707,,,,
738,13,15.2,14.1,1103,9011,1000,9134,,,,,,
739,14.9,17.3,16.1,3152,9119,3031,9152,506,9548,,,,
740,18.2,15.8,17,1508,9791,1105,9125,,,,,,
741,20,18.2,19.1,3118,9455,901,9554,,,,,,
742,13.9,16.4,15.15,400,9740,903,9126,170,9081,,,,
743,18.8,18.5,18.65,501,9146,400,9257,3117,9476,7230,8143,,
744,18.1,15.8,16.95,7045,8138,203,9015,,,,,,
745,13.9,14.3,14.1,1000,9002,1105,9096,204,9240,,,,
746,15.4,14.6,15,1204,9554,3131,L272,503,9081,6800,9119,,
747,17,15.8,16.4,1503,9011,300,9209,3063,9152,3145,9763,1510,9841
748,14.7,16.2,15.45,3181,9084,1109,9026,,,,,,
749,12.7,15.8,14.25,1110,9708,902,9204,1503,9015,1503,9011,,
750,17.8,15.7,16.75,400,9740,903,9119,505,9694,,,,
751,13.9,14.8,14.35,3138,9242,1501,G008,,,,,,
752,13.5,19.2,16.35,1307,9107,3135,9123,400,9071,1507,9554,,
753,17.4,17.2,17.3,902,9040,1000,9019,6800,9119,3135,9117,3145,L008
754,17.4,19.1,18.25,3242,9119,7010,9500,3055,9725,,,,
755,15.9,14.4,15.15,1107,L251,1501,G008,1503,9113,3163,9254,,
756,15.2,16,15.6,1508,9791,7230,9504,3122,L033,3131,L246,7230,9504
757,13.9,15.9,14.9,3113,8439,1516,8109,1107,9143,,,,
758,18.6,18.4,18.5,1502,9790,3043,9125,3134,9058,,,,
759,12.5,14.4,13.45,501,9011,1514,9143,,,,,,
760,16.7,15.9,16.3,1000,9785,3061,L178,1110,9708,1000,9023,,
761,15.4,16.2,15.8,3118,L052,1107,9139,1516,8363,1504,9078,,
762,12.8,17.4,15.1,300,9219,1000,L215,400,9351,6810,L282,,
763,20,14.7,17.35,3062,8342,506,9548,,,,,,
764,14.8,12.6,13.7,3064,9455,501,9146,300,9012,502,9078,,
